0.1	0.848902
0.1	0.848411
0.1	0.847943
0.1	0.84743
0.11	0.84695
0.11	0.846471
0.11	0.846015
0.11	0.845513
0.11	0.845017
0.12	0.844547
0.12	0.844068
0.12	0.843558
0.12	0.843092
0.12	0.842614
0.13	0.842165
0.13	0.841612
0.13	0.841139
0.13	0.84068
0.14	0.840188
0.14	0.839719
0.14	0.839239
0.14	0.838769
0.14	0.838317
0.15	0.837891
0.15	0.837415
0.15	0.836982
0.15	0.836501
0.16	0.836031
0.16	0.835561
0.16	0.835124
0.16	0.834682
0.16	0.8342
0.17	0.833742
0.17	0.833248
0.17	0.832757
0.17	0.832271
0.18	0.831474
0.18	0.830599
0.19	0.829637
0.19	0.82873
0.19	0.827809
0.2	0.826913
0.2	0.826012
0.21	0.825141
0.21	0.824295
0.22	0.823371
0.22	0.822439
0.22	0.82158
0.23	0.820693
0.23	0.819826
0.24	0.818966
0.24	0.81813
0.25	0.817239
0.25	0.816465
0.25	0.815616
0.26	0.814776
0.26	0.813925
0.27	0.813028
0.27	0.812152
0.28	0.811301
0.28	0.810438
0.29	0.809517
0.29	0.808683
0.29	0.807888
0.3	0.807056
0.3	0.806225
0.31	0.805406
0.31	0.804567
0.32	0.803747
0.32	0.802961
0.32	0.802137
0.33	0.801311
0.33	0.800551
0.34	0.799767
0.34	0.798998
0.35	0.798135
0.35	0.796879
0.36	0.795274
0.37	0.79366
0.38	0.79211
0.39	0.790551
0.4	0.788965
0.41	0.787435
0.41	0.785883
0.42	0.784375
0.43	0.782794
0.44	0.781264
0.45	0.779727
0.46	0.77826
0.47	0.776705
0.48	0.775253
0.48	0.773765
0.49	0.772313
0.5	0.77083
0.51	0.769374
0.52	0.767941
0.53	0.766445
0.54	0.764998
0.55	0.76364
0.55	0.762159
0.56	0.760696
0.57	0.759242
0.58	0.757851
0.59	0.756424
0.6	0.755015
0.61	0.753583
0.62	0.752191
0.62	0.750847
0.63	0.749394
0.64	0.748036
0.65	0.746637
0.66	0.745318
0.67	0.743956
0.68	0.742665
0.69	0.741339
0.69	0.739966
0.71	0.738014
0.72	0.735367
0.74	0.73277
0.76	0.730102
0.78	0.727549
0.79	0.724993
0.81	0.722499
0.83	0.719988
0.85	0.717523
0.86	0.715079
0.88	0.71261
0.9	0.71023
0.92	0.707763
0.93	0.705338
0.95	0.703004
0.97	0.700683
0.99	0.698358
1.0	0.695972
1.02	0.693629
1.04	0.691341
1.06	0.689083
1.07	0.686848
1.09	0.68459
1.11	0.682413
1.13	0.680229
1.14	0.678029
1.16	0.675826
1.18	0.673706
1.2	0.671519
1.21	0.669394
1.23	0.66725
1.25	0.665138
1.27	0.663123
1.28	0.661098
1.3	0.658998
1.32	0.656936
1.34	0.654879
1.35	0.652865
1.37	0.650812
1.39	0.648844
1.41	0.645866
1.45	0.641943
1.48	0.638098
1.52	0.634305
1.55	0.630514
1.59	0.626839
1.62	0.623176
1.66	0.61954
1.69	0.615932
1.73	0.612392
1.76	0.608915
1.8	0.605417
1.83	0.602025
1.87	0.598663
1.9	0.595342
1.94	0.592047
1.97	0.588798
2.01	0.585549
2.04	0.582422
2.08	0.579223
2.11	0.576094
2.15	0.573025
2.18	0.569991
2.22	0.566945
2.25	0.563971
2.29	0.560988
2.32	0.55807
2.36	0.55521
2.39	0.552344
2.43	0.549489
2.46	0.54665
2.5	0.543881
2.53	0.541099
2.57	0.538363
2.6	0.535684
2.64	0.532971
2.67	0.530367
2.71	0.527734
2.74	0.525136
2.78	0.522557
2.83	0.51875
2.9	0.513746
2.97	0.508817
3.04	0.504006
3.11	0.499296
3.18	0.494617
3.25	0.490062
3.32	0.48557
3.39	0.481183
3.46	0.476828
3.53	0.472544
3.6	0.468336
3.67	0.4642
3.74	0.460168
3.81	0.456199
3.88	0.452274
3.95	0.448449
4.02	0.444643
4.09	0.44087
4.16	0.437197
4.23	0.433551
4.3	0.430022
4.37	0.426506
4.44	0.423015
4.51	0.419604
4.58	0.416229
4.65	0.412943
4.72	0.40966
4.79	0.406438
4.86	0.403259
4.93	0.400146
5.0	0.397027
5.07	0.393993
5.14	0.390996
5.21	0.388058
5.28	0.385166
5.35	0.382265
5.42	0.379419
5.49	0.376633
5.56	0.373862
5.66	0.369757
5.8	0.364453
5.94	0.359288
6.08	0.354241
6.22	0.349297
6.36	0.344514
6.5	0.33981
6.64	0.335263
6.78	0.330762
6.92	0.326354
7.06	0.322115
7.2	0.317974
7.34	0.313872
7.48	0.309902
7.62	0.306006
7.76	0.302199
7.9	0.298474
8.04	0.29486
8.18	0.291262
8.32	0.287729
8.46	0.284322
8.6	0.280959
8.74	0.277677
8.88	0.274453
9.02	0.271318
9.16	0.268222
9.3	0.265201
9.44	0.262254
9.58	0.259337
9.72	0.256485
9.86	0.253679
10.0	0.250917
10.14	0.248203
10.28	0.24555
10.42	0.242934
10.55	0.240391
10.69	0.237864
10.83	0.235403
10.97	0.232953
11.11	0.230576
11.32	0.22712
11.6	0.222612
11.88	0.21825
12.16	0.214012
12.44	0.209953
12.72	0.206036
13.0	0.202199
13.28	0.198504
13.56	0.194902
13.84	0.191406
14.12	0.188008
14.4	0.184727
14.68	0.18152
14.96	0.178427
15.24	0.175431
15.52	0.172506
15.8	0.169676
16.08	0.166912
16.36	0.164232
16.64	0.161613
16.92	0.159076
17.2	0.156613
17.48	0.154205
17.76	0.151827
18.03	0.149545
18.31	0.147298
18.59	0.145098
18.87	0.143009
19.15	0.140946
19.43	0.138927
19.71	0.136959
19.99	0.135035
20.27	0.133152
20.55	0.131341
20.83	0.129563
21.11	0.127795
21.39	0.126089
21.67	0.124407
21.95	0.122778
22.23	0.121181
22.65	0.118802
23.21	0.115787
23.77	0.112922
24.33	0.110168
24.89	0.107544
25.44	0.105042
26.0	0.102593
26.56	0.100246
27.12	0.0979938
27.68	0.0957945
28.24	0.093679
28.8	0.0916735
29.36	0.0897678
29.92	0.0878966
30.48	0.0860861
31.04	0.0843277
31.6	0.0826441
32.16	0.0810095
32.71	0.07944
33.27	0.0779161
33.83	0.0764122
34.39	0.0749135
34.95	0.0735696
35.51	0.0722859
36.07	0.071005
36.63	0.0697336
37.19	0.0685253
37.75	0.0673449
38.31	0.0661834
38.87	0.0650501
39.43	0.0638961
39.99	0.0628732
40.54	0.0618761
41.1	0.0608988
41.66	0.059945
42.22	0.0589963
42.78	0.0580927
43.34	0.0571972
43.9	0.0563246
44.46	0.0554912
45.3	0.0542718
46.42	0.0527051
47.53	0.0512357
48.65	0.0498208
49.77	0.0484722
50.89	0.0471826
52.01	0.045963
53.13	0.0447891
54.25	0.0436867
55.36	0.0426283
56.48	0.041613
57.6	0.0406061
58.72	0.0396466
