0.1	1.02007
0.1	1.01832
0.1	1.01655
0.1	1.01479
0.11	1.01308
0.11	1.01138
0.11	1.00966
0.11	1.00789
0.11	1.00622
0.12	1.00453
0.12	1.00288
0.12	1.00115
0.12	0.999475
0.12	0.997823
0.13	0.996174
0.13	0.99448
0.13	0.992868
0.13	0.991264
0.14	0.98963
0.14	0.987992
0.14	0.986437
0.14	0.98479
0.14	0.98312
0.15	0.981528
0.15	0.979939
0.15	0.978352
0.15	0.976777
0.16	0.975187
0.16	0.973631
0.16	0.972074
0.16	0.970564
0.16	0.968992
0.17	0.967476
0.17	0.965955
0.17	0.964421
0.17	0.962873
0.18	0.960596
0.18	0.957525
0.19	0.954514
0.19	0.95156
0.19	0.948628
0.2	0.94569
0.2	0.942798
0.21	0.939914
0.21	0.937037
0.22	0.934179
0.22	0.931333
0.22	0.928548
0.23	0.925809
0.23	0.923064
0.24	0.920339
0.24	0.917666
0.25	0.914938
0.25	0.912256
0.25	0.909607
0.26	0.906927
0.26	0.904223
0.27	0.901606
0.27	0.899032
0.28	0.896465
0.28	0.893963
0.29	0.89144
0.29	0.888887
0.29	0.886338
0.3	0.883812
0.3	0.881366
0.31	0.878879
0.31	0.876419
0.32	0.874026
0.32	0.871608
0.32	0.869266
0.33	0.866874
0.33	0.864398
0.34	0.86205
0.34	0.8597
0.35	0.857366
0.35	0.853926
0.36	0.849338
0.37	0.844797
0.38	0.840345
0.39	0.83592
0.4	0.831572
0.41	0.827208
0.41	0.822933
0.42	0.818707
0.43	0.814508
0.44	0.81038
0.45	0.806256
0.46	0.802228
0.47	0.798179
0.48	0.79425
0.48	0.790245
0.49	0.786366
0.5	0.782533
0.51	0.778779
0.52	0.775009
0.53	0.771292
0.54	0.767577
0.55	0.763917
0.55	0.760292
0.56	0.75661
0.57	0.753074
0.58	0.74954
0.59	0.746086
0.6	0.742661
0.61	0.7393
0.62	0.735901
0.62	0.732524
0.63	0.729187
0.64	0.725899
0.65	0.722649
0.66	0.719442
0.67	0.716244
0.68	0.713058
0.69	0.70997
0.69	0.706801
0.71	0.702109
0.72	0.696004
0.74	0.690076
0.76	0.684173
0.78	0.678377
0.79	0.672694
0.81	0.667191
0.83	0.661687
0.85	0.656277
0.86	0.650919
0.88	0.645699
0.9	0.640556
0.92	0.635467
0.93	0.630477
0.95	0.625551
0.97	0.62069
0.99	0.615902
1.0	0.61122
1.02	0.606546
1.04	0.601986
1.06	0.597491
1.07	0.593015
1.09	0.588618
1.11	0.584308
1.13	0.58012
1.14	0.575849
1.16	0.571667
1.18	0.56755
1.2	0.563541
1.21	0.559554
1.23	0.555611
1.25	0.551731
1.27	0.54791
1.28	0.544137
1.3	0.540395
1.32	0.536746
1.34	0.533094
1.35	0.529512
1.37	0.525915
1.39	0.522416
1.41	0.517274
1.45	0.510505
1.48	0.503892
1.52	0.49748
1.55	0.491208
1.59	0.485044
1.62	0.479047
1.66	0.47319
1.69	0.467403
1.73	0.461802
1.76	0.456328
1.8	0.45091
1.83	0.445691
1.87	0.44053
1.9	0.435473
1.94	0.43051
1.97	0.425685
2.01	0.420901
2.04	0.416232
2.08	0.411697
2.11	0.407231
2.15	0.402834
2.18	0.398548
2.22	0.394308
2.25	0.390161
2.29	0.386102
2.32	0.382113
2.36	0.378213
