0.1	0.741431
0.1	0.741317
0.1	0.741164
0.1	0.74101
0.11	0.740838
0.11	0.740707
0.11	0.740551
0.11	0.740387
0.11	0.740218
0.12	0.740086
0.12	0.739951
0.12	0.739806
0.12	0.739672
0.12	0.739554
0.13	0.739412
0.13	0.739224
0.13	0.739114
0.13	0.738959
0.14	0.738798
0.14	0.738638
0.14	0.73852
0.14	0.738361
0.14	0.738245
0.15	0.738133
0.15	0.737989
0.15	0.737853
0.15	0.737742
0.16	0.737622
0.16	0.737473
0.16	0.737349
0.16	0.737188
0.16	0.736992
0.17	0.736888
0.17	0.736726
0.17	0.736626
0.17	0.736504
0.18	0.736321
0.18	0.736056
0.19	0.735793
0.19	0.735559
0.19	0.73531
0.2	0.735021
0.2	0.734785
0.21	0.734536
0.21	0.734338
0.22	0.734084
0.22	0.733836
0.22	0.733594
0.23	0.733344
0.23	0.733086
0.24	0.732825
0.24	0.732601
0.25	0.732355
0.25	0.732124
0.25	0.73189
0.26	0.731661
0.26	0.73141
0.27	0.731186
0.27	0.730955
0.28	0.730726
0.28	0.730417
0.29	0.730173
0.29	0.729935
0.29	0.729682
0.3	0.729438
0.3	0.729198
0.31	0.728967
0.31	0.728712
0.32	0.728457
0.32	0.728247
0.32	0.727991
0.33	0.727805
0.33	0.727576
0.34	0.727385
0.34	0.727141
0.35	0.726883
0.35	0.726545
0.36	0.726084
0.37	0.725605
0.38	0.725183
0.39	0.724684
0.4	0.724286
0.41	0.723843
0.41	0.723383
0.42	0.722979
0.43	0.722511
0.44	0.72205
0.45	0.721585
0.46	0.721174
0.47	0.720665
0.48	0.720193
0.48	0.719845
0.49	0.719443
0.5	0.718935
0.51	0.718514
0.52	0.718079
0.53	0.717695
0.54	0.717189
0.55	0.716754
0.55	0.716304
0.56	0.715827
0.57	0.715426
0.58	0.71497
0.59	0.714598
0.6	0.714161
0.61	0.713706
0.62	0.713278
0.62	0.712955
0.63	0.71249
0.64	0.712124
0.65	0.711696
0.66	0.71119
0.67	0.710825
0.68	0.710316
0.69	0.709887
0.69	0.709429
0.71	0.708882
0.72	0.708046
0.74	0.707184
0.76	0.706341
0.78	0.705627
0.79	0.704796
0.81	0.703967
0.83	0.703108
0.85	0.702362
0.86	0.701591
0.88	0.70074
0.9	0.699866
0.92	0.699114
0.93	0.698288
0.95	0.697479
0.97	0.69667
0.99	0.69585
1.0	0.695047
1.02	0.694285
1.04	0.693544
1.06	0.692759
1.07	0.691993
1.09	0.69126
1.11	0.690472
1.13	0.689702
1.14	0.68892
1.16	0.688165
1.18	0.687453
1.2	0.686614
1.21	0.685829
1.23	0.685057
1.25	0.684315
1.27	0.683573
1.28	0.682884
1.3	0.682139
1.32	0.68137
1.34	0.680611
1.35	0.679945
1.37	0.679114
1.39	0.678351
1.41	0.677254
1.45	0.675734
1.48	0.674288
1.52	0.672841
1.55	0.671392
1.59	0.669948
1.62	0.668528
1.66	0.667122
1.69	0.665738
1.73	0.66437
1.76	0.662958
1.8	0.661519
1.83	0.660161
1.87	0.658844
1.9	0.657465
1.94	0.65607
1.97	0.654729
2.01	0.653397
2.04	0.652039
2.08	0.650737
2.11	0.649419
2.15	0.648066
2.18	0.646774
2.22	0.645487
2.25	0.644194
2.29	0.642835
2.32	0.641551
2.36	0.640326
2.39	0.639079
2.43	0.637815
2.46	0.636509
2.5	0.635335
2.53	0.634113
2.57	0.63279
2.6	0.631573
2.64	0.630341
2.67	0.629117
2.71	0.627898
2.74	0.62674
2.78	0.625501
2.83	0.623686
2.9	0.621286
2.97	0.618952
3.04	0.616624
3.11	0.614232
3.18	0.611893
3.25	0.609637
3.32	0.60738
3.39	0.605076
3.46	0.602925
3.53	0.600686
3.6	0.598518
3.67	0.596349
3.74	0.594141
3.81	0.592056
3.88	0.589997
3.95	0.587828
4.02	0.585764
4.09	0.583655
4.16	0.581669
4.23	0.579571
4.3	0.577566
4.37	0.575595
4.44	0.573578
4.51	0.571581
4.58	0.569621
4.65	0.567666
4.72	0.56578
4.79	0.563901
4.86	0.561974
4.93	0.560037
5.0	0.558173
5.07	0.556263
5.14	0.554444
5.21	0.552562
5.28	0.550731
5.35	0.548922
5.42	0.547108
5.49	0.545303
5.56	0.543558
5.66	0.5409
5.8	0.53739
5.94	0.533993
6.08	0.530613
6.22	0.527259
6.36	0.523931
6.5	0.520676
6.64	0.517423
6.78	0.514223
6.92	0.511083
7.06	0.508009
7.2	0.50496
7.34	0.501949
7.48	0.498896
7.62	0.495935
7.76	0.492995
7.9	0.49011
8.04	0.487237
8.18	0.484393
8.32	0.481601
8.46	0.478896
8.6	0.476135
8.74	0.473411
8.88	0.470747
9.02	0.46809
9.16	0.465476
9.3	0.462928
9.44	0.460331
9.58	0.457834
9.72	0.455329
9.86	0.452852
10.0	0.450373
10.14	0.447976
10.28	0.445546
10.42	0.443183
10.55	0.440821
10.69	0.438482
10.83	0.4362
10.97	0.433899
11.11	0.431637
11.32	0.428298
11.6	0.423936
11.88	0.419588
12.16	0.415371
12.44	0.411207
12.72	0.407143
13.0	0.403129
13.28	0.399207
13.56	0.395338
13.84	0.391551
14.12	0.387838
14.4	0.384148
14.68	0.380556
14.96	0.377027
15.24	0.373532
15.52	0.369943
15.8	0.366566
16.08	0.363255
16.36	0.360021
16.64	0.356803
16.92	0.35366
17.2	0.350562
17.48	0.347508
17.76	0.344535
18.03	0.341574
18.31	0.338688
18.59	0.335835
18.87	0.333026
19.15	0.330237
19.43	0.32748
19.71	0.324789
19.99	0.322123
20.27	0.319483
20.55	0.316902
20.83	0.314343
21.11	0.31184
21.39	0.30938
21.67	0.306943
21.95	0.304564
22.23	0.302179
22.65	0.298735
23.21	0.294183
23.77	0.289727
24.33	0.285415
24.89	0.281202
25.44	0.277049
26.0	0.273071
26.56	0.269204
27.12	0.265401
27.68	0.261695
28.24	0.258067
28.8	0.25454
29.36	0.251106
29.92	0.247722
30.48	0.244425
31.04	0.241221
31.6	0.238076
32.16	0.23499
32.71	0.231974
33.27	0.22905
33.83	0.226167
34.39	0.223386
34.95	0.220633
35.51	0.217936
36.07	0.215309
36.63	0.212722
37.19	0.210222
37.75	0.207755
38.31	0.205322
38.87	0.202938
39.43	0.200617
39.99	0.198349
40.54	0.196119
41.1	0.193903
41.66	0.191763
42.22	0.189636
42.78	0.187588
43.34	0.185548
43.9	0.183556
44.46	0.181596
45.3	0.178756
46.42	0.175038
47.53	0.17147
48.65	0.168035
49.77	0.164707
50.89	0.161496
52.01	0.158396
53.13	0.155396
54.25	0.152473
55.36	0.149651
56.48	0.146936
57.6	0.144308
58.72	0.141779
